id,sellerType,companyName,projectName,projectStatus,latitude,longitude,localityName,suburbName,cityName,propertyType,bedrooms,listingCategory,size,leadType,price
17707033,BUILDER,Merlin Group,Urvan,Under Construction,22.62979126,88.41208649,Nager Bazar,Kolkata North,Kolkata,Apartment,3.0,Primary,1267,paid,11300000
17707032,BUILDER,Merlin Group,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,4.0,Primary,1705,paid,21000000
17705896,BUILDER,Merlin Group,Gangotri,Under Construction,22.69180679,88.35505676,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,618,paid,2746096
17705942,BUILDER,Merlin Group,The Fourth,Under Construction,22.56949234,88.44591522,Salt Lake City,Kolkata East,Kolkata,Apartment,4.0,Primary,1856,paid,19500000
17705934,BUILDER,Merlin Group,Gangotri,Under Construction,22.69180679,88.35505676,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,608,paid,2701661
17705933,BUILDER,Merlin Group,The Fourth,Under Construction,22.56949234,88.44591522,Salt Lake City,Kolkata East,Kolkata,Apartment,3.0,Primary,1700,paid,17391304
17705928,BUILDER,Merlin Group,The Fourth,Under Construction,22.56949234,88.44591522,Salt Lake City,Kolkata East,Kolkata,Apartment,3.0,Primary,1564,paid,16000000
17705923,BUILDER,Merlin Group,Gangotri,Under Construction,22.69180679,88.35505676,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,791,paid,3500000
17705918,BUILDER,Merlin Group,Gangotri,Under Construction,22.69180679,88.35505676,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,624,paid,2772757
17705909,BUILDER,Merlin Group,Gangotri,Under Construction,22.69180679,88.35505676,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,612,paid,2719435
17705904,BUILDER,Merlin Group,Gangotri,Under Construction,22.69180679,88.35505676,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,762,paid,3371681
17600677,BUILDER,Bhawani Group,Bhawani Twin Towers,Ready to move,22.58830833,88.33557892,Howrah,Kolkata West,Kolkata,Apartment,2.0,Primary,1160,paid,6728000
17373541,BUILDER,Signum Group,Parkwoods Estate Phase II,Under Construction,22.84635353,88.34458923,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,894,paid,2599752
17373539,BUILDER,Signum Group,Parkwoods Estate Phase II,Under Construction,22.84635353,88.34458923,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,694,paid,2091022
17373537,BUILDER,Signum Group,Parkwoods Estate Phase II,Under Construction,22.84635353,88.34458923,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,866,paid,2468100
17512180,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1188,paid,4514400
17512179,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,872,paid,3313600
17512178,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1295,paid,4921000
17512177,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1207,paid,4586600
17512176,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,845,paid,3211000
17512175,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1189,paid,4518200
17512174,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1127,paid,4282600
17512173,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,883,paid,3355400
17512172,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1198,paid,4552400
17512171,BUILDER,GPS Group,Meena Fortuna,Under Construction,22.59155273,88.45384216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,848,paid,3222400
17607257,BUILDER,SKDJ Group,Signature 18,Under Construction,22.52139473,88.37875366,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1057,paid,10006619
17457138,BUILDER,Jai Vinayak Group,Vinayak Golden Acres,Under Construction,22.70612144,88.34746552,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,737,paid,1971475
17314984,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,970,paid,5000000
17314983,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,4.0,Primary,1356,paid,8800000
17314981,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,1055,paid,5300000
17314979,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,959,paid,5800000
17314976,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,2.0,Primary,845,paid,4490000
17314974,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,927,paid,6500000
17314972,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,4.0,Primary,2095,paid,9600000
17314970,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,1203,paid,7700000
17314967,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,2.0,Primary,697,paid,1936090
17314966,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,1.0,Primary,457,paid,1264910
17314963,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,2.0,Primary,762,paid,2116045
17314961,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,3.0,Primary,863,paid,2396887
17314959,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,3.0,Primary,931,paid,2586067
17314958,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,3.0,Primary,852,paid,2366090
17314956,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,3.0,Primary,819,paid,2232932
17314953,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,1.0,Primary,403,paid,1099000
17314951,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,2.0,Primary,752,paid,2089067
17314950,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,2.0,Primary,677,paid,1845887
17314949,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,3.0,Primary,914,paid,2539090
17314948,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,2.0,Primary,814,paid,2220067
17314947,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,1.0,Primary,515,paid,1403887
17314946,BUILDER,Gems Group,City,Ready to move,22.42625237,88.27228546,Uttar Gauripur,Kolkata South,Kolkata,Apartment,2.0,Primary,648,paid,1767022
17409885,BUILDER,Bhawani Group,Bhawani Twin Towers,Ready to move,22.58830833,88.33557892,Howrah,Kolkata West,Kolkata,Apartment,4.0,Primary,1730,paid,10380000
17409869,BUILDER,Bhawani Group,Bhawani Twin Towers,Ready to move,22.58830833,88.33557892,Howrah,Kolkata West,Kolkata,Apartment,3.0,Primary,1250,paid,7250000
17415350,BUILDER,Bhawani Group,Courtyard,Under Construction,22.67993736,88.45516205,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,1056,paid,4382400
17415341,BUILDER,Bhawani Group,Courtyard,Under Construction,22.67993736,88.45516205,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,1020,paid,4233000
17418454,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,920,paid,3496000
17418451,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,1.0,Primary,575,paid,2185000
17418449,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,956,paid,3632800
17418447,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,938,paid,3564400
17418443,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,922,paid,3503600
17418442,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,949,paid,3606200
17418439,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,932,paid,3541600
17418437,BUILDER,Bhawani Group,Bandhan,Under Construction,22.70399094,88.4720993,Madhyamgram,Kolkata North,Kolkata,Apartment,1.0,Primary,578,paid,2196400
17469228,BUILDER,Kosmic Estate,North Grande,Ready to move,22.65354347,88.41343689,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,1231,paid,6099605
17313665,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,4.0,Primary,1464,paid,9500000
17313664,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,1078,paid,6499999
17313656,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,4.0,Primary,2095,paid,9600000
17313655,BUILDER,Gems Group,Gems Bougainvillas,Under Construction,22.45122147,88.30044556,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,1203,paid,7700000
17314089,BUILDER,Gems Group,City Villa,Ready to move,22.42362595,88.27259064,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,1409,paid,7350000
17314088,BUILDER,Gems Group,City Villa,Ready to move,22.42362595,88.27259064,Joka,Kolkata South,Kolkata,Villa,3.0,Primary,947,paid,6720000
17189092,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,966,paid,3381000
17189091,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,893,paid,3125500
17189090,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,893,paid,3125500
17189089,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,906,paid,3171000
17189088,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,906,paid,3171000
17189087,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1295,paid,4532500
17189086,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1295,paid,4532500
17189085,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,887,paid,3104500
17189084,BUILDER,Fortune Realty,Heights,Ready to move,22.74029541,88.48401642,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,887,paid,3104500
17178925,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Independent House,2.0,Primary,1444,paid,4620800
17178924,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1046,paid,3347200
17178923,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1319,paid,4220800
17178922,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1304,paid,4172800
17178921,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1228,paid,3929600
17178920,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,1037,paid,3318400
17178919,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,863,paid,2761600
17178918,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,1018,paid,3257600
17178917,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,1220,paid,3904000
17178916,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,1059,paid,3388800
17178915,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1851,paid,5923200
17178914,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1520,paid,4864000
17178913,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,1082,paid,3462400
17178912,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,1520,paid,4864000
17178911,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Independent House,2.0,Primary,1200,paid,3840000
17178910,BUILDER,Fortune Realty,Fortune Township,Ready to move,22.73498344,88.50836945,Barasat,Kolkata North,Kolkata,Apartment,3.0,Primary,1400,paid,4480000
17575127,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,2.0,Primary,706,paid,5727778
17575126,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,1027,paid,8332051
17575124,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,959,paid,7780367
17575123,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,2.0,Primary,959,paid,7780367
17575122,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,2.0,Primary,694,paid,5630422
17575121,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,884,paid,7171892
17575120,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,2.0,Primary,985,paid,7991305
17575119,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,2.0,Primary,688,paid,5581744
17575118,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,889,paid,7212457
17575117,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,976,paid,7918288
17575115,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,979,paid,7942627
17575114,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,2.0,Primary,715,paid,5800795
17575112,BUILDER,EDEN GROUP,The Forest,Under Construction,22.61613846,88.39013672,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,981,paid,7958853
17565622,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,3.0,Primary,1173,paid,5513100
17565621,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,2.0,Primary,1105,paid,5193500
17565620,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,3.0,Primary,1179,paid,5541300
17565619,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,3.0,Primary,1049,paid,4930300
17565618,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,2.0,Primary,925,paid,4347500
17565617,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,1.0,Primary,561,paid,2636700
17565616,BUILDER,EDEN GROUP,Oxford Park,Under Construction,22.48399925,88.41049957,Nayabad,Kolkata South,Kolkata,Apartment,2.0,Primary,1013,paid,4761100
17565733,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,2.0,Primary,757,paid,2649500
17565732,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,2.0,Primary,756,paid,2646000
17565731,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,1.0,Primary,522,paid,1827000
17565730,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,1.0,Primary,499,paid,1746500
17565729,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,2.0,Primary,782,paid,2737000
17565728,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,1.0,Primary,512,paid,1792000
17565727,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,2.0,Primary,879,paid,3076500
17565726,BUILDER,EDEN GROUP,Tolly Court,Under Construction,22.45705605,88.33113861,Haltu,Kolkata South,Kolkata,Apartment,2.0,Primary,747,paid,2614500
17564741,BUILDER,EDEN GROUP,Willow Estate,Under Construction,22.40002823,88.42185974,Malancha Mahi Nagar,Other,Kolkata,Apartment,1.0,Primary,609,paid,2192400
17564737,BUILDER,EDEN GROUP,Willow Estate,Under Construction,22.40002823,88.42185974,Malancha Mahi Nagar,Other,Kolkata,Apartment,1.0,Primary,571,paid,2055600
17564734,BUILDER,EDEN GROUP,Willow Estate,Under Construction,22.40002823,88.42185974,Malancha Mahi Nagar,Other,Kolkata,Apartment,3.0,Primary,1049,paid,3776400
17564732,BUILDER,EDEN GROUP,Willow Estate,Under Construction,22.40002823,88.42185974,Malancha Mahi Nagar,Other,Kolkata,Apartment,3.0,Primary,1053,paid,3790800
17564729,BUILDER,EDEN GROUP,Willow Estate,Under Construction,22.40002823,88.42185974,Malancha Mahi Nagar,Other,Kolkata,Apartment,2.0,Primary,767,paid,2761200
